933,0
time,yawn_count
934,0
time,yawn_count
935,0
time,yawn_count
936,0
time,yawn_count
937,0
time,yawn_count
938,0
time,yawn_count
939,0
time,yawn_count
940,0
time,yawn_count
941,0
time,yawn_count
942,0
time,yawn_count
943,0
time,yawn_count
944,0
time,yawn_count
945,0
time,yawn_count
946,0
time,yawn_count
947,0
time,yawn_count
948,0
time,yawn_count
949,0
time,yawn_count
950,0
time,yawn_count
951,0
time,yawn_count
952,0
time,yawn_count
953,0
time,yawn_count
954,0
time,yawn_count
955,0
time,yawn_count
956,0
time,yawn_count
957,0
time,yawn_count
958,0
time,yawn_count
959,0
time,yawn_count
960,0
time,yawn_count
961,0
time,yawn_count
962,0
time,yawn_count
963,0
time,yawn_count
964,0
time,yawn_count
965,0
time,yawn_count
966,0
time,yawn_count
967,0
time,yawn_count
968,0
time,yawn_count
969,0
time,yawn_count
970,0
time,yawn_count
971,0
time,yawn_count
972,0
time,yawn_count
973,0
time,yawn_count
974,0
time,yawn_count
975,0
time,yawn_count
976,0
time,yawn_count
977,0
time,yawn_count
978,0
time,yawn_count
979,0
time,yawn_count
980,0
time,yawn_count
981,0
time,yawn_count
982,0
time,yawn_count
983,0
time,yawn_count
984,0
time,yawn_count
985,0
time,yawn_count
986,0
time,yawn_count
987,0
time,yawn_count
988,0
time,yawn_count
989,0
time,yawn_count
990,0
time,yawn_count
991,0
time,yawn_count
992,0
time,yawn_count
993,0
time,yawn_count
994,0
time,yawn_count
995,0
time,yawn_count
996,0
time,yawn_count
997,0
time,yawn_count
998,0
time,yawn_count
999,0
time,yawn_count
1000,0
time,yawn_count
1001,0
time,yawn_count
1002,0
time,yawn_count
1003,0
time,yawn_count
1004,0
time,yawn_count
1005,0
time,yawn_count
1006,0
time,yawn_count
1007,0
time,yawn_count
1008,0
time,yawn_count
1009,0
time,yawn_count
1010,0
time,yawn_count
1011,0
time,yawn_count
1012,0
time,yawn_count
1013,0
time,yawn_count
1014,0
time,yawn_count
1015,0
time,yawn_count
1016,0
time,yawn_count
1017,0
time,yawn_count
1018,0
time,yawn_count
1019,0
time,yawn_count
1020,0
time,yawn_count
1021,0
time,yawn_count
1022,0
time,yawn_count
1023,0
time,yawn_count
1024,0
time,yawn_count
1025,0
time,yawn_count
1026,0
time,yawn_count
1027,0
time,yawn_count
1028,0
time,yawn_count
1029,0
time,yawn_count
1030,0
time,yawn_count
1031,0
time,yawn_count
1032,0
time,yawn_count
1033,0
time,yawn_count
1034,0
time,yawn_count
1035,0
time,yawn_count
1036,0
time,yawn_count
1037,0
time,yawn_count
1038,0
time,yawn_count
1039,0
time,yawn_count
1040,0
time,yawn_count
1041,0
time,yawn_count
1042,0
time,yawn_count
1043,0
time,yawn_count
1044,0
time,yawn_count
1045,0
time,yawn_count
1046,0
time,yawn_count
1047,0
time,yawn_count
1048,0
time,yawn_count
1049,0
time,yawn_count
1050,0
time,yawn_count
1051,0
time,yawn_count
1052,0
time,yawn_count
1053,0
time,yawn_count
1054,0
time,yawn_count
1055,0
time,yawn_count
1056,0
time,yawn_count
1057,0
time,yawn_count
1058,0
time,yawn_count
1059,0
time,yawn_count
1060,0
time,yawn_count
1061,0
time,yawn_count
1062,0
time,yawn_count
1063,0
time,yawn_count
1064,0
time,yawn_count
1065,0
time,yawn_count
1066,0
time,yawn_count
1067,0
time,yawn_count
1068,0
time,yawn_count
1069,0
time,yawn_count
1070,0
time,yawn_count
1071,0
time,yawn_count
1072,0
time,yawn_count
1073,0
time,yawn_count
1074,0
time,yawn_count
1075,0
time,yawn_count
1076,0
time,yawn_count
1077,0
time,yawn_count
1078,0
time,yawn_count
1079,0
time,yawn_count
1080,0
time,yawn_count
1081,0
time,yawn_count
1082,0
time,yawn_count
1083,0
time,yawn_count
1084,0
time,yawn_count
1085,0
time,yawn_count
1086,0
time,yawn_count
1087,0
time,yawn_count
1088,0
time,yawn_count
1089,0
time,yawn_count
1090,0
time,yawn_count
1091,0
time,yawn_count
1092,0
time,yawn_count
1093,0
time,yawn_count
1094,0
time,yawn_count
1095,0
time,yawn_count
1096,0
time,yawn_count
1097,0
time,yawn_count
1098,0
time,yawn_count
1099,0
time,yawn_count
1100,0
time,yawn_count
1101,0
time,yawn_count
1102,0
time,yawn_count
1103,0
time,yawn_count
1104,0
time,yawn_count
1105,0
time,yawn_count
1106,0
time,yawn_count
1107,0
time,yawn_count
1108,0
time,yawn_count
1109,0
time,yawn_count
1110,0
time,yawn_count
1111,0
time,yawn_count
1112,0
time,yawn_count
1113,0
time,yawn_count
1114,0
time,yawn_count
1115,0
time,yawn_count
1116,0
time,yawn_count
1117,0
time,yawn_count
1118,0
time,yawn_count
1119,0
time,yawn_count
1120,0
time,yawn_count
1121,0
time,yawn_count
1122,0
time,yawn_count
1123,0
time,yawn_count
1124,0
time,yawn_count
1125,0
time,yawn_count
1126,0
time,yawn_count
1127,0
time,yawn_count
1128,0
time,yawn_count
1129,0
time,yawn_count
1130,0
time,yawn_count
1131,0
time,yawn_count
1132,0
time,yawn_count
1133,0
time,yawn_count
1134,0
time,yawn_count
1135,0
time,yawn_count
1136,0
time,yawn_count
