frame,MAR
786,0.0
frame,MAR
787,0.0
frame,MAR
788,0.0
frame,MAR
789,0.0
frame,MAR
790,0.0
frame,MAR
791,0.0
frame,MAR
792,0.015577533458581929
frame,MAR
793,0.0
frame,MAR
794,0.0
frame,MAR
795,0.02202995908544723
frame,MAR
796,0.015355567229582588
frame,MAR
797,0.0
frame,MAR
798,0.0
frame,MAR
799,0.0
frame,MAR
800,0.0
frame,MAR
801,0.0
frame,MAR
802,0.0
frame,MAR
803,0.0
frame,MAR
804,0.015355567229582588
frame,MAR
805,0.0
frame,MAR
806,0.0
frame,MAR
807,0.0
frame,MAR
808,0.015855049805149804
frame,MAR
809,0.0
frame,MAR
810,0.0
frame,MAR
811,0.0
frame,MAR
812,0.0
frame,MAR
813,0.0
frame,MAR
814,0.0
frame,MAR
815,0.0
frame,MAR
816,0.0
frame,MAR
817,0.0
frame,MAR
818,0.0
frame,MAR
819,0.0
frame,MAR
820,0.0
frame,MAR
821,0.0
frame,MAR
822,0.0
frame,MAR
823,0.0
frame,MAR
824,0.015623093000542114
frame,MAR
825,0.015382795043203983
frame,MAR
826,0.0
frame,MAR
827,0.0
frame,MAR
828,0.0
frame,MAR
829,0.0
frame,MAR
830,0.0
frame,MAR
831,0.0
frame,MAR
832,0.0
frame,MAR
833,0.0
frame,MAR
834,0.0
frame,MAR
835,0.015623093000542114
frame,MAR
836,0.015382795043203983
frame,MAR
837,0.02175713172881685
frame,MAR
838,0.015623093000542114
frame,MAR
839,0.015625
frame,MAR
840,0.015151515151515152
frame,MAR
841,0.0
frame,MAR
842,0.0
frame,MAR
843,0.0
frame,MAR
844,0.0
frame,MAR
845,0.0
frame,MAR
846,0.0
frame,MAR
847,0.015625
frame,MAR
848,0.015623093000542114
frame,MAR
849,0.015623093000542114
frame,MAR
850,0.0
frame,MAR
851,0.0
frame,MAR
852,0.016129032258064516
frame,MAR
853,0.0
frame,MAR
854,0.015873015873015872
frame,MAR
855,0.0
frame,MAR
856,0.0
frame,MAR
857,0.0
frame,MAR
858,0.0
frame,MAR
859,0.0
frame,MAR
860,0.0
frame,MAR
861,0.0
frame,MAR
862,0.0
frame,MAR
863,0.0
frame,MAR
864,0.0
frame,MAR
865,0.015135886972883327
frame,MAR
866,0.021733995409215574
frame,MAR
867,0.015368255536133623
frame,MAR
868,0.0
frame,MAR
869,0.015577533458581929
frame,MAR
870,0.015823260199624396
frame,MAR
871,0.015594571538795133
frame,MAR
872,0.01533929977694741
frame,MAR
873,0.0
frame,MAR
874,0.0
frame,MAR
875,0.0
frame,MAR
876,0.0
frame,MAR
877,0.0
frame,MAR
878,0.0
frame,MAR
879,0.01533929977694741
frame,MAR
880,0.0
frame,MAR
881,0.0
frame,MAR
882,0.015607862099528717
frame,MAR
883,0.0161101838077742
frame,MAR
884,0.0
frame,MAR
885,0.015855049805149804
frame,MAR
886,0.0
frame,MAR
887,0.015865023417386784
frame,MAR
888,0.0
frame,MAR
889,0.015865023417386784
frame,MAR
890,0.015865023417386784
frame,MAR
891,0.0
frame,MAR
892,0.015607862099528717
frame,MAR
893,0.0
frame,MAR
894,0.0
frame,MAR
895,0.0
frame,MAR
896,0.015594571538795133
frame,MAR
897,0.0
frame,MAR
898,0.0
frame,MAR
899,0.0
frame,MAR
900,0.0
frame,MAR
901,0.0
frame,MAR
902,0.015577533458581929
frame,MAR
903,0.0
frame,MAR
904,0.0
frame,MAR
905,0.0
frame,MAR
906,0.0
frame,MAR
907,0.0
frame,MAR
908,0.0
frame,MAR
909,0.02231053741265801
frame,MAR
910,0.0
frame,MAR
911,0.0
frame,MAR
912,0.0
frame,MAR
913,0.015996417203774597
